Sound	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
so2695	2695	ambient\creature\chicken4.wav	160	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2696	2696	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2697	2697	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2698	2698	ambient\creature\cow1.wav	0	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2699	2699	ambient\creature\cow2.wav	0	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2700	2700	ambient\creature\cow3.wav	0	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2701	2701	ambient\creature\cow4.wav	0	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2702	2702	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2703	2703	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2704	2704	ambient\creature\egg1.wav	60	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2705	2705	ambient\creature\egg2.wav	60	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2706	2706	ambient\creature\egg3.wav	60	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2707	2707	ambient\creature\egg4.wav	60	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2708	2708	ambient\creature\larvae1.wav	60	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2709	2709	ambient\creature\larvae2.wav	60	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2710	2710	ambient\creature\larvae3.wav	60	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2711	2711	ambient\creature\larvae4.wav	60	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2712	2712	ambient\creature\rat1.wav	55	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2713	2713	ambient\creature\rat2.wav	55	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2714	2714	ambient\creature\rat3.wav	55	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2715	2715	ambient\creature\rat4.wav	55	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2716	2716	ambient\creature\spider1.wav	60	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2717	2717	ambient\creature\spider2.wav	60	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2718	2718	ambient\creature\spider3.wav	60	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2719	2719	ambient\creature\spider4.wav	60	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
so2720	2720	ambient\footstep\LightDirt1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2721	2721	ambient\footstep\LightDirt2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2722	2722	ambient\footstep\LightDirt3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2723	2723	ambient\footstep\LightDirt4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2724	2724	ambient\footstep\LightIStone1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2725	2725	ambient\footstep\LightIStone2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2726	2726	ambient\footstep\LightIStone3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2727	2727	ambient\footstep\LightIStone4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2728	2728	ambient\footstep\LightOStone1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2729	2729	ambient\footstep\LightOStone2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2730	2730	ambient\footstep\LightOStone3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2731	2731	ambient\footstep\LightOStone4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2732	2732	ambient\footstep\LightSand1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2733	2733	ambient\footstep\LightSand2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2734	2734	ambient\footstep\LightSand3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2735	2735	ambient\footstep\LightSand4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2736	2736	ambient\footstep\LightSnow1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2737	2737	ambient\footstep\LightSnow2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2738	2738	ambient\footstep\LightSnow3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2739	2739	ambient\footstep\LightSnow4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2740	2740	ambient\footstep\LightWood1.wav	150	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2741	2741	ambient\footstep\LightWood2.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2742	2742	ambient\footstep\LightWood3.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2743	2743	ambient\footstep\LightWood4.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2744	2744	ambient\footstep\LightDirtRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2745	2745	ambient\footstep\LightDirtRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2746	2746	ambient\footstep\LightDirtRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2747	2747	ambient\footstep\LightDirtRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2748	2748	ambient\footstep\LightIStoneRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2749	2749	ambient\footstep\LightIStoneRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2750	2750	ambient\footstep\LightIStoneRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2751	2751	ambient\footstep\LightIStoneRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2752	2752	ambient\footstep\LightOStoneRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2753	2753	ambient\footstep\LightOStoneRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2754	2754	ambient\footstep\LightOStoneRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2755	2755	ambient\footstep\LightOStoneRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2756	2756	ambient\footstep\LightSandRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2757	2757	ambient\footstep\LightSandRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2758	2758	ambient\footstep\LightSandRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2759	2759	ambient\footstep\LightSandRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2760	2760	ambient\footstep\LightSnowRun1.wav	220	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2761	2761	ambient\footstep\LightSnowRun2.wav	220	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2762	2762	ambient\footstep\LightSnowRun3.wav	220	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2763	2763	ambient\footstep\LightSnowRun4.wav	220	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2764	2764	ambient\footstep\LightWoodRun1.wav	150	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2765	2765	ambient\footstep\LightWoodRun2.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2766	2766	ambient\footstep\LightWoodRun3.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2767	2767	ambient\footstep\LightWoodRun4.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2768	2768	ambient\footstep\MedDirt1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2769	2769	ambient\footstep\MedDirt2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2770	2770	ambient\footstep\MedDirt3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2771	2771	ambient\footstep\MedDirt4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2772	2772	ambient\footstep\MedIStone1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2773	2773	ambient\footstep\MedIStone2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2774	2774	ambient\footstep\MedIStone3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2775	2775	ambient\footstep\MedIStone4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2776	2776	ambient\footstep\MedOStone1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2777	2777	ambient\footstep\MedOStone2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2778	2778	ambient\footstep\MedOStone3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2779	2779	ambient\footstep\MedOStone4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2780	2780	ambient\footstep\MedSand1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2781	2781	ambient\footstep\MedSand2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2782	2782	ambient\footstep\MedSand3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2783	2783	ambient\footstep\MedSand4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2784	2784	ambient\footstep\MedSnow1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2785	2785	ambient\footstep\MedSnow2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2786	2786	ambient\footstep\MedSnow3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2787	2787	ambient\footstep\MedSnow4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2788	2788	ambient\footstep\MedWood1.wav	150	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2789	2789	ambient\footstep\MedWood2.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2790	2790	ambient\footstep\MedWood3.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2791	2791	ambient\footstep\MedWood4.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2792	2792	ambient\footstep\MedDirtRun1.wav	210	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2793	2793	ambient\footstep\MedDirtRun2.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2794	2794	ambient\footstep\MedDirtRun3.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2795	2795	ambient\footstep\MedDirtRun4.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2796	2796	ambient\footstep\MedIStoneRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2797	2797	ambient\footstep\MedIStoneRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2798	2798	ambient\footstep\MedIStoneRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2799	2799	ambient\footstep\MedIStoneRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2800	2800	ambient\footstep\MedOStoneRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2801	2801	ambient\footstep\MedOStoneRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2802	2802	ambient\footstep\MedOStoneRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2803	2803	ambient\footstep\MedOStoneRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2804	2804	ambient\footstep\MedSandRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2805	2805	ambient\footstep\MedSandRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2806	2806	ambient\footstep\MedSandRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2807	2807	ambient\footstep\MedSandRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2808	2808	ambient\footstep\MedSnowRun1.wav	225	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2809	2809	ambient\footstep\MedSnowRun2.wav	225	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2810	2810	ambient\footstep\MedSnowRun3.wav	225	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2811	2811	ambient\footstep\MedSnowRun4.wav	225	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2812	2812	ambient\footstep\MedWoodRun1.wav	150	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2813	2813	ambient\footstep\MedWoodRun2.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2814	2814	ambient\footstep\MedWoodRun3.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2815	2815	ambient\footstep\MedWoodRun4.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2816	2816	ambient\footstep\HeavyDirt1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2817	2817	ambient\footstep\HeavyDirt2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2818	2818	ambient\footstep\HeavyDirt3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2819	2819	ambient\footstep\HeavyDirt4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2820	2820	ambient\footstep\HeavyIStone1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2821	2821	ambient\footstep\HeavyIStone2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2822	2822	ambient\footstep\HeavyIStone3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2823	2823	ambient\footstep\HeavyIStone4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2824	2824	ambient\footstep\HeavyOStone1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2825	2825	ambient\footstep\HeavyOStone2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2826	2826	ambient\footstep\HeavyOStone3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2827	2827	ambient\footstep\HeavyOStone4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2828	2828	ambient\footstep\HeavySand1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2829	2829	ambient\footstep\HeavySand2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2830	2830	ambient\footstep\HeavySand3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2831	2831	ambient\footstep\HeavySand4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2832	2832	ambient\footstep\HeavySnow1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2833	2833	ambient\footstep\HeavySnow2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2834	2834	ambient\footstep\HeavySnow3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2835	2835	ambient\footstep\HeavySnow4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2836	2836	ambient\footstep\HeavyWood1.wav	150	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2837	2837	ambient\footstep\HeavyWood2.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2838	2838	ambient\footstep\HeavyWood3.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2839	2839	ambient\footstep\HeavyWood4.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2840	2840	ambient\footstep\HeavyDirtRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2841	2841	ambient\footstep\HeavyDirtRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2842	2842	ambient\footstep\HeavyDirtRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2843	2843	ambient\footstep\HeavyDirtRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2844	2844	ambient\footstep\HeavyIStoneRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2845	2845	ambient\footstep\HeavyIStoneRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2846	2846	ambient\footstep\HeavyIStoneRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2847	2847	ambient\footstep\HeavyIStoneRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2848	2848	ambient\footstep\HeavyOStoneRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2849	2849	ambient\footstep\HeavyOStoneRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2850	2850	ambient\footstep\HeavyOStoneRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2851	2851	ambient\footstep\HeavyOStoneRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2852	2852	ambient\footstep\HeavySandRun1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2853	2853	ambient\footstep\HeavySandRun2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2854	2854	ambient\footstep\HeavySandRun3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2855	2855	ambient\footstep\HeavySandRun4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2856	2856	ambient\footstep\HeavySnowRun1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2857	2857	ambient\footstep\HeavySnowRun2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2858	2858	ambient\footstep\HeavySnowRun3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2859	2859	ambient\footstep\HeavySnowRun4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2860	2860	ambient\footstep\HeavyWoodRun1.wav	150	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2861	2861	ambient\footstep\HeavyWoodRun2.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2862	2862	ambient\footstep\HeavyWoodRun3.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2863	2863	ambient\footstep\HeavyWoodRun4.wav	150	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
so2864	2864	ambient\footstep\flesh1.wav	180	4	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2865	2865	ambient\footstep\flesh2.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2866	2866	ambient\footstep\flesh3.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2867	2867	ambient\footstep\flesh4.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2868	2868	ambient\footstep\Ginormous2.wav	100	3	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2869	2869	ambient\footstep\Ginormous6.wav	100	0	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2870	2870	ambient\footstep\Ginormous7.wav	100	0	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2871	2871	ambient\footstep\Ginormous2.wav	200	3	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2872	2872	ambient\footstep\Ginormous6.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2873	2873	ambient\footstep\Ginormous7.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2874	2874	ambient\footstep\hoof1.wav	255	4	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2875	2875	ambient\footstep\hoof2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2876	2876	ambient\footstep\hoof3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2877	2877	ambient\footstep\hoof4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	-1	-1	-1
so2878	2878	combat\player\amazon\soft4.wav	255	5	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so2879	2879	combat\player\amazon\hard1.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so2880	2880	combat\player\amazon\hard2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so2881	2881	combat\player\amazon\hard5.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so2882	2882	combat\player\amazon\hard6.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so2883	2883	combat\player\amazon\death1.wav	255	2	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so2884	2884	combat\player\amazon\death2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so2885	2885	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
so2886	2886	combat\player\paladin\soft1.wav	255	5	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
