Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Utrans	Utrans(N)	Utrans(H)	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
ms609	3	1	96					hth	3		lit							lit									1							1								2	1	1			1					1			1		1		8	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1																			1					4	255	138					xxx	xxx	1			NU		0
ms610	3	1	96					hth	3		lit							lit									1							1								2	1	1			1					1			1		1		8	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1																			1					4	255	138					xxx	xxx	1			NU		0
ms611	3	1	96					hth	3		lit							lit									1							1								2	1	1			1					1			1		1		8	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1																			1					4	255	138					xxx	xxx	1			NU		0
ms612	3	2	80	2	2			bow	3	"lit,med,hvy"	"lit,hvy"	"lit,hvy"	"lit,des,med,hvy"	"lit,des,med,hvy"				"nil,lit"	"nil,lit"		"pos,cld,fir,lht"	"pos,cld,fir,lht"				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1		1			5	255	255	255	255	255	255	xxx	xxx	1			NU		0
ms613	1	1	128					hth	3		lit							lit									1							1								2	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1									1							1		1				255	255	255				xxx	xxx	1			NU		0
ms614	2	3	96	2	2			hth	3		lit																1															1	1	1	1	1	1			1	1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1														6	255	255	255				xxx	xxx	1			NU		0
ms615	3	3	96	3	3		2	hth	3		lit				"flb,wax,wsc,wsd"												1				1											2	1	1	1	1	1				1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1	10	11	NU		0
ms616	3	3	96	3	3			hth	3		lit							lit									1							1								2	1	1	1	1	1				1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1	7	255	255	255				xxx	xxx	1			NU		0
ms617	3	3	112	2	2			hth	3		lit							lit									1															1	1	1	1	1	1	1		1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1										xxx	xxx	1			NU		0
ms618	3	3	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit					1	1	1	1	1				1	1	1	1					9	1	1	1	1	1	1							1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2		255	255	255				xxx	xxx	1			NU		0
ms619	3	4	112	3	3		3	hth	12		lit	lit	lit	lit				lit	lit								1	1	1	1				1	1							6	1	1	1		1	1		1	1	1	1	1	1		1	1	1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1				1	1					1	1	1		2		255	255	255	2	3	4	xxx	xxx	6	9	15	NU		0
ms620	3	2	96	2	2		2	hth	3	"lit,med"	"lit,med"	"lit,med"	"lit,med"	"lit,med"	"spr,glv"			lit	lit	lit						1	1	1	1	1	1			1	1	1						9	1	1	1	1	1	1							1		1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1	1	1	2		5	255	255	255				xxx	xxx	1			NU		0
